trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN4764F3513022:2025-01-28T00:48:51Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3513022:2025-01-28T00:48:51Z,18:31:00,18:34:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3513022:2025-01-28T00:48:51Z,19:16:00,19:22:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4764F3513022:2025-01-28T00:48:51Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4764F3513022:2025-01-28T00:48:51Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,8,,0,0,
OCESN4764F3513022:2025-01-28T00:48:51Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3513026:2025-01-21T00:39:14Z,16:30:00,16:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,17:42:00,17:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,18:31:00,18:34:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,19:17:00,19:22:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,8,,0,0,
OCESN4764F3513026:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3543489:2025-01-21T00:39:14Z,16:30:00,16:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,17:42:00,17:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,18:31:00,18:34:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,19:17:00,19:22:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,8,,0,0,
OCESN4764F3543489:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4764F3799015:2025-01-18T00:24:06Z,17:45:00,17:45:00,StopPoint:OCEINTERCITES-87781005,0,,0,1,
OCESN4764F3799015:2025-01-18T00:24:06Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,1,,0,0,
OCESN4764F3799015:2025-01-18T00:24:06Z,18:31:00,18:34:00,StopPoint:OCEINTERCITES-87615286,2,,0,0,
OCESN4764F3799015:2025-01-18T00:24:06Z,19:17:00,19:22:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4764F3799015:2025-01-18T00:24:06Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,4,,0,0,
OCESN4764F3799015:2025-01-18T00:24:06Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,5,,0,0,
OCESN4764F3799015:2025-01-18T00:24:06Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,6,,1,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3808918:2025-01-21T00:39:14Z,16:30:00,16:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,17:42:00,17:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,18:31:00,18:34:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,19:16:00,19:22:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,8,,0,0,
OCESN4764F3808918:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4764F3823822:2025-01-21T00:39:14Z,16:34:00,16:34:00,StopPoint:OCEINTERCITES-87775007,0,,0,1,
OCESN4764F3823822:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,1,,0,0,
OCESN4764F3823822:2025-01-21T00:39:14Z,17:41:00,17:44:00,StopPoint:OCEINTERCITES-87781005,2,,0,0,
OCESN4764F3823822:2025-01-21T00:39:14Z,17:57:00,18:01:00,StopPoint:OCEINTERCITES-87781104,3,,0,0,
OCESN4764F3823822:2025-01-21T00:39:14Z,18:30:00,18:33:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4764F3823822:2025-01-21T00:39:14Z,19:16:00,19:22:00,StopPoint:OCEINTERCITES-87611004,5,,0,0,
OCESN4764F3823822:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,6,,0,0,
OCESN4764F3823822:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,7,,0,0,
OCESN4764F3823822:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,8,,1,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3823823:2025-01-21T00:39:14Z,16:31:00,16:35:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,17:41:00,17:44:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,17:58:00,18:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,18:30:00,18:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,19:16:00,19:22:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,8,,0,0,
OCESN4764F3823823:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3823824:2025-01-21T00:39:14Z,16:31:00,16:35:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,17:41:00,17:44:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,17:58:00,18:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,18:30:00,18:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,19:16:00,19:22:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,8,,0,0,
OCESN4764F3823824:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3823825:2025-01-21T00:39:14Z,16:31:00,16:35:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,17:41:00,17:44:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,17:58:00,18:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,18:30:00,18:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,19:16:00,19:22:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,8,,0,0,
OCESN4764F3823825:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3826923:2025-01-21T00:39:14Z,16:30:00,16:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,17:42:00,17:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,18:31:00,18:34:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,19:16:00,19:22:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,8,,0,0,
OCESN4764F3826923:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4764F3827822:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3827822:2025-01-21T00:39:14Z,16:31:00,16:35:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3827822:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3827822:2025-01-21T00:39:14Z,17:42:00,17:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3827822:2025-01-21T00:39:14Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3827822:2025-01-21T00:39:14Z,18:30:00,18:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3827822:2025-01-21T00:39:14Z,19:16:00,19:16:00,StopPoint:OCEINTERCITES-87611004,6,,1,0,
OCESN4764F3827823:2025-01-21T00:39:14Z,15:25:00,15:25:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4764F3827823:2025-01-21T00:39:14Z,16:31:00,16:35:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4764F3827823:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4764F3827823:2025-01-21T00:39:14Z,17:42:00,17:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4764F3827823:2025-01-21T00:39:14Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4764F3827823:2025-01-21T00:39:14Z,18:30:00,18:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4764F3827823:2025-01-21T00:39:14Z,19:16:00,19:16:00,StopPoint:OCEINTERCITES-87611004,6,,1,0,
OCESN4764F3832757:2025-01-21T00:39:14Z,16:34:00,16:34:00,StopPoint:OCEINTERCITES-87775007,0,,0,1,
OCESN4764F3832757:2025-01-21T00:39:14Z,16:59:00,17:04:00,StopPoint:OCEINTERCITES-87773002,1,,0,0,
OCESN4764F3832757:2025-01-21T00:39:14Z,17:42:00,17:45:00,StopPoint:OCEINTERCITES-87781005,2,,0,0,
OCESN4764F3832757:2025-01-21T00:39:14Z,17:59:00,18:03:00,StopPoint:OCEINTERCITES-87781104,3,,0,0,
OCESN4764F3832757:2025-01-21T00:39:14Z,18:31:00,18:34:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4764F3832757:2025-01-21T00:39:14Z,19:16:00,19:22:00,StopPoint:OCEINTERCITES-87611004,5,,0,0,
OCESN4764F3832757:2025-01-21T00:39:14Z,19:56:00,19:58:00,StopPoint:OCEINTERCITES-87611244,6,,0,0,
OCESN4764F3832757:2025-01-21T00:39:14Z,21:01:00,21:03:00,StopPoint:OCEINTERCITES-87586545,7,,0,0,
OCESN4764F3832757:2025-01-21T00:39:14Z,21:50:00,21:50:00,StopPoint:OCEINTERCITES-87581009,8,,1,0,
OCESN4766F3574169:2025-01-21T00:39:14Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3574169:2025-01-21T00:39:14Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3574169:2025-01-21T00:39:14Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3574169:2025-01-21T00:39:14Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3574169:2025-01-21T00:39:14Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3574169:2025-01-21T00:39:14Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3574169:2025-01-21T00:39:14Z,21:19:00,21:19:00,StopPoint:OCEINTERCITES-87611004,6,,1,0,
OCESN4766F3574170:2025-01-28T00:48:51Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3574170:2025-01-28T00:48:51Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3574170:2025-01-28T00:48:51Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3574170:2025-01-28T00:48:51Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3574170:2025-01-28T00:48:51Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3574170:2025-01-28T00:48:51Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3574170:2025-01-28T00:48:51Z,21:19:00,21:19:00,StopPoint:OCEINTERCITES-87611004,6,,1,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3744460:2025-01-25T00:39:51Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,21:19:00,21:24:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,21:58:00,22:00:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,22:37:00,22:40:00,StopPoint:OCEINTERCITES-87586008,8,,0,0,
OCESN4766F3744460:2025-01-25T00:39:51Z,23:54:00,23:54:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4766F3794369:2025-01-28T00:48:51Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3794369:2025-01-28T00:48:51Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3794369:2025-01-28T00:48:51Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3794369:2025-01-28T00:48:51Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3794369:2025-01-28T00:48:51Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3794369:2025-01-28T00:48:51Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3794369:2025-01-28T00:48:51Z,21:19:00,21:19:00,StopPoint:OCEINTERCITES-87611004,6,,1,0,
OCESN4766F3794372:2025-01-09T00:20:38Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3794372:2025-01-09T00:20:38Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3794372:2025-01-09T00:20:38Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3794372:2025-01-09T00:20:38Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3794372:2025-01-09T00:20:38Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3794372:2025-01-09T00:20:38Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3794372:2025-01-09T00:20:38Z,21:19:00,21:19:00,StopPoint:OCEINTERCITES-87611004,6,,1,0,
OCESN4766F3796162:2025-01-09T00:20:38Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3796162:2025-01-09T00:20:38Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3796162:2025-01-09T00:20:38Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3796162:2025-01-09T00:20:38Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3796162:2025-01-09T00:20:38Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3796162:2025-01-09T00:20:38Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3796162:2025-01-09T00:20:38Z,21:19:00,21:19:00,StopPoint:OCEINTERCITES-87611004,6,,1,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3809365:2025-01-21T00:39:14Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,21:19:00,21:24:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,21:58:00,22:00:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,22:37:00,22:40:00,StopPoint:OCEINTERCITES-87586008,8,,0,0,
OCESN4766F3809365:2025-01-21T00:39:14Z,23:54:00,23:54:00,StopPoint:OCEINTERCITES-87581009,9,,1,0,
OCESN4766F3823817:2025-01-21T00:39:14Z,18:34:00,18:34:00,StopPoint:OCEINTERCITES-87775007,0,,0,1,
OCESN4766F3823817:2025-01-21T00:39:14Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,1,,0,0,
OCESN4766F3823817:2025-01-21T00:39:14Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,2,,0,0,
OCESN4766F3823817:2025-01-21T00:39:14Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,3,,0,0,
OCESN4766F3823817:2025-01-21T00:39:14Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4766F3823817:2025-01-21T00:39:14Z,21:19:00,21:24:00,StopPoint:OCEINTERCITES-87611004,5,,0,0,
OCESN4766F3823817:2025-01-21T00:39:14Z,21:58:00,22:00:00,StopPoint:OCEINTERCITES-87611244,6,,0,0,
OCESN4766F3823817:2025-01-21T00:39:14Z,22:37:00,22:40:00,StopPoint:OCEINTERCITES-87586008,7,,0,0,
OCESN4766F3823817:2025-01-21T00:39:14Z,23:54:00,23:54:00,StopPoint:OCEINTERCITES-87581009,8,,1,0,
OCESN4766F3823818:2025-01-21T00:39:14Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3823818:2025-01-21T00:39:14Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3823818:2025-01-21T00:39:14Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3823818:2025-01-21T00:39:14Z,19:42:00,19:42:00,StopPoint:OCEINTERCITES-87781005,3,,1,0,
OCESN4766F3823819:2025-01-22T00:42:25Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3823819:2025-01-22T00:42:25Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3823819:2025-01-22T00:42:25Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3823819:2025-01-22T00:42:25Z,19:42:00,19:42:00,StopPoint:OCEINTERCITES-87781005,3,,1,0,
OCESN4766F3826289:2025-01-21T00:39:14Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3826289:2025-01-21T00:39:14Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3826289:2025-01-21T00:39:14Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3826289:2025-01-21T00:39:14Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3826289:2025-01-21T00:39:14Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3826289:2025-01-21T00:39:14Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3826289:2025-01-21T00:39:14Z,21:19:00,21:19:00,StopPoint:OCEINTERCITES-87611004,6,,1,0,
OCESN4766F3829368:2025-01-21T00:39:14Z,18:34:00,18:34:00,StopPoint:OCEINTERCITES-87775007,0,,0,1,
OCESN4766F3829368:2025-01-21T00:39:14Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,1,,0,0,
OCESN4766F3829368:2025-01-21T00:39:14Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,2,,0,0,
OCESN4766F3829368:2025-01-21T00:39:14Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,3,,0,0,
OCESN4766F3829368:2025-01-21T00:39:14Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4766F3829368:2025-01-21T00:39:14Z,21:19:00,21:24:00,StopPoint:OCEINTERCITES-87611004,5,,0,0,
OCESN4766F3829368:2025-01-21T00:39:14Z,21:58:00,22:00:00,StopPoint:OCEINTERCITES-87611244,6,,0,0,
OCESN4766F3829368:2025-01-21T00:39:14Z,22:37:00,22:39:00,StopPoint:OCEINTERCITES-87586008,7,,0,0,
OCESN4766F3829368:2025-01-21T00:39:14Z,23:54:00,23:54:00,StopPoint:OCEINTERCITES-87581009,8,,1,0,
OCESN4766F3831830:2025-01-21T00:39:14Z,17:22:00,17:22:00,StopPoint:OCEINTERCITES-87751008,0,,0,1,
OCESN4766F3831830:2025-01-21T00:39:14Z,18:30:00,18:34:00,StopPoint:OCEINTERCITES-87775007,1,,0,0,
OCESN4766F3831830:2025-01-21T00:39:14Z,18:59:00,19:04:00,StopPoint:OCEINTERCITES-87773002,2,,0,0,
OCESN4766F3831830:2025-01-21T00:39:14Z,19:42:00,19:45:00,StopPoint:OCEINTERCITES-87781005,3,,0,0,
OCESN4766F3831830:2025-01-21T00:39:14Z,19:58:00,20:02:00,StopPoint:OCEINTERCITES-87781104,4,,0,0,
OCESN4766F3831830:2025-01-21T00:39:14Z,20:30:00,20:33:00,StopPoint:OCEINTERCITES-87615286,5,,0,0,
OCESN4766F3831830:2025-01-21T00:39:14Z,21:19:00,21:24:00,StopPoint:OCEINTERCITES-87611004,6,,0,0,
OCESN4766F3831830:2025-01-21T00:39:14Z,21:58:00,22:00:00,StopPoint:OCEINTERCITES-87611244,7,,0,0,
