route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003897,OCESN9780F3811754:2025-01-21T00:39:14Z,9780,0,11445,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000778,OCESN9780F3811755:2025-01-21T00:39:14Z,9780,0,11446,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,001361,OCESN9780F3811756:2025-01-21T00:39:14Z,9780,0,11447,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000005,OCESN9780F3811757:2025-01-21T00:39:14Z,9780,0,11448,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,001073,OCESN9780F3811758:2025-01-21T00:39:14Z,9780,0,11449,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003898,OCESN9780F3811759:2025-01-28T00:48:51Z,9780,0,11450,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,001356,OCESN9780F3823650:2025-01-21T00:39:14Z,9780,0,11451,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000844,OCESN9780F3832064:2025-01-21T00:39:14Z,9780,0,11452,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000945,OCESN9780F3845099:2025-01-24T00:40:05Z,9780,0,11453,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000182,OCESN9780F3847085:2025-01-25T00:39:51Z,9780,0,11454,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000042,OCESN9781F3502767:2025-01-21T00:39:14Z,9781,1,11455,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003899,OCESN9781F3761328:2025-01-28T00:48:51Z,9781,1,11456,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003900,OCESN9781F3811747:2025-01-26T00:39:26Z,9781,1,11457,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003901,OCESN9781F3811748:2025-01-21T00:39:14Z,9781,1,11458,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,001372,OCESN9781F3827875:2025-01-21T00:39:14Z,9781,1,11459,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000923,OCESN9781F3827876:2025-01-21T00:39:14Z,9781,1,11460,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003902,OCESN9781F3836630:2025-01-21T00:39:14Z,9781,1,11461,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000645,OCESN9781F3836631:2025-01-21T00:39:14Z,9781,1,11462,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003903,OCESN9781F3836632:2025-01-21T00:39:14Z,9781,1,11463,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000106,OCESN9781F3840424:2025-01-21T00:39:14Z,9781,1,11464,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003904,OCESN9781F3840425:2025-01-21T00:39:14Z,9781,1,11465,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000945,OCESN9781F3845094:2025-01-24T00:40:05Z,9781,1,11466,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000182,OCESN9781F3847084:2025-01-25T00:39:51Z,9781,1,11467,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003905,OCESN9783F3502764:2025-01-28T00:48:51Z,9783,1,11468,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000182,OCESN9783F3847083:2025-01-25T00:39:51Z,9783,1,11469,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003906,OCESN9784F3502757:2025-01-25T00:39:51Z,9784,0,11470,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,001425,OCESN9784F3502760:2025-01-10T00:20:33Z,9784,0,11471,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000186,OCESN9784F3502761:2025-01-25T00:39:51Z,9784,0,11472,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003907,OCESN9784F3504103:2025-01-24T00:40:05Z,9784,0,11473,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000837,OCESN9784F3571810:2025-01-10T00:20:33Z,9784,0,11474,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003908,OCESN9784F3684569:2025-01-24T00:40:05Z,9784,0,11475,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003909,OCESN9784F3767035:2025-01-21T00:39:14Z,9784,0,11476,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000053,OCESN9784F3811740:2025-01-21T00:39:14Z,9784,0,11477,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,001677,OCESN9784F3811741:2025-01-21T00:39:14Z,9784,0,11478,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003910,OCESN9784F3811742:2025-01-21T00:39:14Z,9784,0,11479,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003911,OCESN9784F3811743:2025-01-28T00:48:51Z,9784,0,11480,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000913,OCESN9784F3811744:2025-01-24T00:40:05Z,9784,0,11481,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000050,OCESN9784F3811745:2025-01-24T00:40:05Z,9784,0,11482,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003912,OCESN9784F3811746:2025-01-21T00:39:14Z,9784,0,11483,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000236,OCESN9784F3818886:2025-01-21T00:39:14Z,9784,0,11484,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003913,OCESN9784F3820020:2025-01-21T00:39:14Z,9784,0,11485,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000352,OCESN9784F3828808:2025-01-21T00:39:14Z,9784,0,11486,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000042,OCESN9784F3841789:2025-01-21T00:39:14Z,9784,0,11487,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000945,OCESN9784F3845742:2025-01-24T00:40:05Z,9784,0,11488,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003914,OCESN9784F3846890:2025-01-24T00:40:05Z,9784,0,11489,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000182,OCESN9784F3847082:2025-01-25T00:39:51Z,9784,0,11490,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000190,OCESN9786F3502753:2025-01-21T00:39:14Z,9786,0,11491,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000154,OCESN9786F3502755:2025-01-10T00:20:33Z,9786,0,11492,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003915,OCESN9786F3822371:2025-01-28T00:48:51Z,9786,0,11493,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000182,OCESN9786F3847994:2025-01-25T00:39:51Z,9786,0,11494,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003916,OCESN9789F3537720:2025-01-27T00:44:39Z,9789,1,11495,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,001073,OCESN9789F3811739:2025-01-21T00:39:14Z,9789,1,11496,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000645,OCESN9789F3839325:2025-01-21T00:39:14Z,9789,1,11497,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003917,OCESN9789F3839326:2025-01-21T00:39:14Z,9789,1,11498,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000945,OCESN9789F3845091:2025-01-24T00:40:05Z,9789,1,11499,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000182,OCESN9789F3847081:2025-01-25T00:39:51Z,9789,1,11500,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003918,OCESN9791F3761396:2025-01-27T00:44:39Z,9791,1,11501,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,003919,OCESN9791F3828881:2025-01-21T00:39:14Z,9791,1,11502,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000945,OCESN9791F3845090:2025-01-24T00:40:05Z,9791,1,11503,
FR:Line::420bbac0-5a0a-472d-b444-f99f8e925b6a:,000182,OCESN9791F3847080:2025-01-25T00:39:51Z,9791,1,11504,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,003920,OCESN9809F3502743:2025-01-25T00:39:51Z,9809,1,11505,
FR:Line::E0963513-61D7-4A56-B1CD-F346C024AB89:,000186,OCESN981F3632404:2025-01-10T00:20:33Z,981,0,11506,
FR:Line::E0963513-61D7-4A56-B1CD-F346C024AB89:,000289,OCESN981F3632405:2025-01-10T00:20:33Z,981,0,11507,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000834,OCESN9810F3502741:2025-01-25T00:39:51Z,9810,0,11508,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000836,OCESN9810F3502742:2024-12-16T00:27:29Z,9810,0,11509,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003921,OCESN9810F3512898:2025-01-28T00:48:51Z,9810,0,11510,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,001312,OCESN9810F3543601:2025-01-08T00:19:59Z,9810,0,11511,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000838,OCESN9810F3543602:2024-12-21T00:24:20Z,9810,0,11512,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003894,OCESN9810F3543603:2024-12-21T00:24:20Z,9810,0,11513,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003922,OCESN9810F3545368:2025-01-08T00:19:59Z,9810,0,11514,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000273,OCESN9810F3545369:2025-01-08T00:19:59Z,9810,0,11515,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000171,OCESN9810F3617945:2024-12-16T00:27:29Z,9810,0,11516,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000837,OCESN9810F3744321:2024-12-21T00:24:20Z,9810,0,11517,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003923,OCESN9810F3811730:2025-01-21T00:39:14Z,9810,0,11518,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000034,OCESN9810F3811731:2025-01-21T00:39:14Z,9810,0,11519,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000619,OCESN9810F3811732:2025-01-25T00:39:51Z,9810,0,11520,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003185,OCESN9810F3811733:2025-01-25T00:39:51Z,9810,0,11521,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000778,OCESN9810F3811734:2025-01-21T00:39:14Z,9810,0,11522,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000066,OCESN9810F3811735:2025-01-25T00:39:51Z,9810,0,11523,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000035,OCESN9810F3811736:2025-01-21T00:39:14Z,9810,0,11524,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003924,OCESN9810F3811737:2025-01-21T00:39:14Z,9810,0,11525,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000352,OCESN9810F3811738:2025-01-21T00:39:14Z,9810,0,11526,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003925,OCESN9810F3822521:2025-01-21T00:39:14Z,9810,0,11527,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000134,OCESN9810F3835794:2025-01-21T00:39:14Z,9810,0,11528,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,001312,OCESN9812F3502732:2024-12-18T00:22:08Z,9812,0,11529,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000002,OCESN9812F3516022:2024-12-18T00:22:08Z,9812,0,11530,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000248,OCESN9812F3516023:2024-12-18T00:22:08Z,9812,0,11531,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000175,OCESN9812F3526029:2024-12-18T00:22:08Z,9812,0,11532,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003926,OCESN9812F3526030:2024-12-16T00:27:29Z,9812,0,11533,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003927,OCESN9812F3526031:2024-12-16T00:27:29Z,9812,0,11534,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,001215,OCESN9812F3546510:2024-12-21T00:24:20Z,9812,0,11535,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000834,OCESN9812F3546747:2025-01-28T00:48:51Z,9812,0,11536,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000233,OCESN9812F3580154:2024-12-18T00:22:08Z,9812,0,11537,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000249,OCESN9812F3580155:2024-12-18T00:22:08Z,9812,0,11538,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,001902,OCESN9812F3581240:2024-12-21T00:24:20Z,9812,0,11539,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000273,OCESN9812F3712808:2024-12-18T00:22:08Z,9812,0,11540,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000837,OCESN9812F3714832:2024-12-21T00:24:20Z,9812,0,11541,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,001277,OCESN9812F3744745:2024-12-18T00:22:08Z,9812,0,11542,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000247,OCESN9812F3744765:2024-12-21T00:24:20Z,9812,0,11543,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000202,OCESN9812F3744766:2024-12-18T00:22:08Z,9812,0,11544,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000758,OCESN9812F3744999:2025-01-28T00:48:51Z,9812,0,11545,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000234,OCESN9812F3754299:2024-12-21T00:24:20Z,9812,0,11546,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,002072,OCESN9812F3811709:2025-01-21T00:39:14Z,9812,0,11547,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000797,OCESN9812F3811710:2025-01-21T00:39:14Z,9812,0,11548,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000923,OCESN9812F3811711:2025-01-21T00:39:14Z,9812,0,11549,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000924,OCESN9812F3811712:2025-01-21T00:39:14Z,9812,0,11550,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,002068,OCESN9812F3811713:2025-01-21T00:39:14Z,9812,0,11551,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000886,OCESN9812F3811714:2025-01-21T00:39:14Z,9812,0,11552,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003928,OCESN9812F3811715:2025-01-28T00:48:51Z,9812,0,11553,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,001715,OCESN9812F3811716:2025-01-28T00:48:51Z,9812,0,11554,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003929,OCESN9812F3811717:2025-01-22T00:42:25Z,9812,0,11555,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000264,OCESN9812F3811718:2025-01-22T00:42:25Z,9812,0,11556,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000453,OCESN9812F3811719:2025-01-21T00:39:14Z,9812,0,11557,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000746,OCESN9812F3811720:2025-01-21T00:39:14Z,9812,0,11558,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000006,OCESN9812F3811721:2025-01-28T00:48:51Z,9812,0,11559,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000053,OCESN9812F3811722:2025-01-21T00:39:14Z,9812,0,11560,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000925,OCESN9812F3811723:2025-01-22T00:42:25Z,9812,0,11561,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000352,OCESN9812F3811724:2025-01-28T00:48:51Z,9812,0,11562,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000630,OCESN9812F3811725:2025-01-28T00:48:51Z,9812,0,11563,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000086,OCESN9812F3811726:2025-01-21T00:39:14Z,9812,0,11564,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000259,OCESN9812F3811727:2025-01-22T00:42:25Z,9812,0,11565,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000857,OCESN9812F3811728:2025-01-21T00:39:14Z,9812,0,11566,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000846,OCESN9812F3811729:2025-01-21T00:39:14Z,9812,0,11567,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003930,OCESN9812F3823703:2025-01-22T00:42:25Z,9812,0,11568,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,002074,OCESN9812F3832023:2025-01-21T00:39:14Z,9812,0,11569,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000417,OCESN9814F3811707:2025-01-25T00:39:51Z,9814,0,11570,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000297,OCESN9814F3811708:2025-01-28T00:48:51Z,9814,0,11571,
FR:Line::E0963513-61D7-4A56-B1CD-F346C024AB89:,000600,OCESN982F3543599:2025-01-10T00:20:33Z,982,1,11572,
FR:Line::E0963513-61D7-4A56-B1CD-F346C024AB89:,000279,OCESN982F3543600:2025-01-10T00:20:33Z,982,1,11573,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000172,OCESN9826F3502721:2025-01-27T00:44:39Z,9826,0,11574,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003931,OCESN9826F3502722:2025-01-27T00:44:39Z,9826,0,11575,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000289,OCESN9826F3502723:2024-12-16T00:27:29Z,9826,0,11576,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000260,OCESN9826F3502725:2024-12-21T00:24:20Z,9826,0,11577,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000273,OCESN9826F3502726:2024-12-21T00:24:20Z,9826,0,11578,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000667,OCESN9826F3502729:2024-12-16T00:27:29Z,9826,0,11579,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000171,OCESN9826F3502730:2024-12-16T00:27:29Z,9826,0,11580,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003932,OCESN9826F3543596:2024-12-16T00:27:29Z,9826,0,11581,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003933,OCESN9826F3543597:2024-12-16T00:27:29Z,9826,0,11582,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000154,OCESN9826F3543598:2024-12-16T00:27:29Z,9826,0,11583,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000002,OCESN9826F3545610:2024-12-21T00:24:20Z,9826,0,11584,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003934,OCESN9826F3715707:2024-12-21T00:24:20Z,9826,0,11585,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000991,OCESN9826F3715708:2024-12-21T00:24:20Z,9826,0,11586,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000202,OCESN9826F3756886:2024-12-21T00:24:20Z,9826,0,11587,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003930,OCESN9826F3811699:2025-01-21T00:39:14Z,9826,0,11588,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003935,OCESN9826F3811700:2025-01-28T00:48:51Z,9826,0,11589,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003936,OCESN9826F3811701:2025-01-28T00:48:51Z,9826,0,11590,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000007,OCESN9826F3811702:2025-01-25T00:39:51Z,9826,0,11591,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000841,OCESN9826F3811703:2025-01-28T00:48:51Z,9826,0,11592,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003937,OCESN9826F3811704:2025-01-21T00:39:14Z,9826,0,11593,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003938,OCESN9826F3811705:2025-01-21T00:39:14Z,9826,0,11594,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000047,OCESN9826F3811706:2025-01-21T00:39:14Z,9826,0,11595,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003939,OCESN9826F3828790:2025-01-21T00:39:14Z,9826,0,11596,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000857,OCESN9826F3828791:2025-01-21T00:39:14Z,9826,0,11597,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003940,OCESN9830F3502717:2025-01-28T00:48:51Z,9830,0,11598,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003941,OCESN9830F3502718:2025-01-25T00:39:51Z,9830,0,11599,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003942,OCESN9830F3502720:2025-01-25T00:39:51Z,9830,0,11600,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003943,OCESN9830F3577937:2025-01-25T00:39:51Z,9830,0,11601,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000924,OCESN9830F3811689:2025-01-21T00:39:14Z,9830,0,11602,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003944,OCESN9830F3811690:2025-01-21T00:39:14Z,9830,0,11603,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000843,OCESN9830F3811691:2025-01-21T00:39:14Z,9830,0,11604,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003945,OCESN9830F3811692:2025-01-21T00:39:14Z,9830,0,11605,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003946,OCESN9830F3811693:2025-01-21T00:39:14Z,9830,0,11606,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000101,OCESN9830F3811694:2025-01-21T00:39:14Z,9830,0,11607,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000007,OCESN9830F3811695:2025-01-25T00:39:51Z,9830,0,11608,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000841,OCESN9830F3811696:2025-01-21T00:39:14Z,9830,0,11609,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000348,OCESN9830F3811697:2025-01-21T00:39:14Z,9830,0,11610,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000886,OCESN9830F3811698:2025-01-21T00:39:14Z,9830,0,11611,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000404,OCESN9830F3820376:2025-01-25T00:39:51Z,9830,0,11612,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000232,OCESN9830F3820377:2025-01-25T00:39:51Z,9830,0,11613,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,003930,OCESN9830F3822370:2025-01-21T00:39:14Z,9830,0,11614,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,000464,OCESN9832F3502711:2025-01-26T00:39:26Z,9832,1,11615,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,003947,OCESN9832F3502712:2025-01-28T00:48:51Z,9832,1,11616,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,003948,OCESN9832F3502714:2025-01-21T00:39:14Z,9832,1,11617,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,003949,OCESN9832F3649724:2025-01-16T00:25:17Z,9832,1,11618,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,000066,OCESN9832F3811679:2025-01-21T00:39:14Z,9832,1,11619,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,000489,OCESN9832F3811680:2025-01-21T00:39:14Z,9832,1,11620,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,001118,OCESN9832F3811681:2025-01-21T00:39:14Z,9832,1,11621,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,000778,OCESN9832F3811682:2025-01-21T00:39:14Z,9832,1,11622,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,003930,OCESN9832F3811683:2025-01-21T00:39:14Z,9832,0,11623,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,003950,OCESN9832F3811684:2025-01-21T00:39:14Z,9832,1,11624,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,000112,OCESN9832F3811685:2025-01-21T00:39:14Z,9832,1,11625,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,000007,OCESN9832F3811686:2025-01-21T00:39:14Z,9832,1,11626,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,000841,OCESN9832F3811687:2025-01-25T00:39:51Z,9832,1,11627,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,000143,OCESN9832F3811688:2025-01-21T00:39:14Z,9832,1,11628,
FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F:,003951,OCESN9832F3839627:2025-01-21T00:39:14Z,9832,1,11629,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000279,OCESN9835F3502707:2024-11-29T10:03:28Z,9835,0,11630,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000600,OCESN9835F3502708:2024-11-29T10:03:28Z,9835,0,11631,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000002,OCESN9835F3502709:2024-12-25T00:23:31Z,9835,0,11632,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000172,OCESN9835F3502710:2025-01-27T00:44:39Z,9835,0,11633,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000667,OCESN9835F3519838:2024-11-29T10:03:28Z,9835,0,11634,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000273,OCESN9835F3531355:2024-12-24T00:23:29Z,9835,0,11635,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000260,OCESN9835F3719557:2025-01-17T00:20:49Z,9835,0,11636,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000008,OCESN9835F3811671:2025-01-21T00:39:14Z,9835,0,11637,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000181,OCESN9835F3811672:2025-01-21T00:39:14Z,9835,0,11638,
